FileIndex,Category
823,OBAMA_PRIMARY2008
824,OBAMA_PRIMARY2008
825,OBAMA_PRIMARY2008
826,OBAMA_PRIMARY2008
827,OBAMA_PRIMARY2008
828,OBAMA_PRIMARY2008
829,OBAMA_PRIMARY2008
830,OBAMA_PRIMARY2008
831,OBAMA_PRIMARY2008
832,OBAMA_PRIMARY2008
833,OBAMA_PRIMARY2008
834,OBAMA_PRIMARY2008
835,OBAMA_PRIMARY2008
836,OBAMA_PRIMARY2008
837,OBAMA_PRIMARY2008
838,OBAMA_PRIMARY2008
839,OBAMA_PRIMARY2008
840,OBAMA_PRIMARY2008
841,OBAMA_PRIMARY2008
842,OBAMA_PRIMARY2008
843,OBAMA_PRIMARY2008
844,OBAMA_PRIMARY2008
845,OBAMA_PRIMARY2008
846,OBAMA_PRIMARY2008
847,OBAMA_PRIMARY2008
848,OBAMA_PRIMARY2008
849,OBAMA_PRIMARY2008
850,OBAMA_PRIMARY2008
851,OBAMA_PRIMARY2008
852,OBAMA_PRIMARY2008
853,OBAMA_PRIMARY2008
854,OBAMA_PRIMARY2008
855,OBAMA_PRIMARY2008
856,OBAMA_PRIMARY2008
857,OBAMA_PRIMARY2008
858,OBAMA_PRIMARY2008
859,OBAMA_PRIMARY2008
860,OBAMA_PRIMARY2008
861,OBAMA_PRIMARY2008
862,OBAMA_PRIMARY2008
863,OBAMA_PRIMARY2008
864,OBAMA_PRIMARY2008
865,OBAMA_PRIMARY2008
866,OBAMA_PRIMARY2008
867,OBAMA_PRIMARY2008
868,OBAMA_PRIMARY2008
869,OBAMA_PRIMARY2008
870,OBAMA_PRIMARY2008
871,OBAMA_PRIMARY2008
872,OBAMA_PRIMARY2008
873,OBAMA_PRIMARY2008
874,OBAMA_PRIMARY2008
875,OBAMA_PRIMARY2008
876,OBAMA_PRIMARY2008
877,OBAMA_PRIMARY2008
878,OBAMA_PRIMARY2008
879,OBAMA_PRIMARY2008
880,OBAMA_PRIMARY2008
881,OBAMA_PRIMARY2008
882,OBAMA_PRIMARY2008
883,OBAMA_PRIMARY2008
884,OBAMA_PRIMARY2008
885,OBAMA_PRIMARY2008
886,OBAMA_PRIMARY2008
887,OBAMA_PRIMARY2008
888,OBAMA_PRIMARY2008
889,OBAMA_PRIMARY2008
890,OBAMA_PRIMARY2008
891,OBAMA_PRIMARY2008
892,OBAMA_PRIMARY2008
893,OBAMA_PRIMARY2008
894,OBAMA_PRIMARY2008
895,OBAMA_PRIMARY2008
896,OBAMA_PRIMARY2008
897,OBAMA_PRIMARY2008
898,OBAMA_PRIMARY2008
899,OBAMA_PRIMARY2008
900,OBAMA_PRIMARY2008
901,OBAMA_PRIMARY2008
902,OBAMA_PRIMARY2008
903,OBAMA_PRIMARY2008
904,OBAMA_PRIMARY2008
905,OBAMA_PRIMARY2008
906,OBAMA_PRIMARY2008
907,OBAMA_PRIMARY2008
908,OBAMA_PRIMARY2008
909,OBAMA_PRIMARY2008
910,OBAMA_PRIMARY2008
911,OBAMA_PRIMARY2008
912,OBAMA_PRIMARY2008
913,OBAMA_PRIMARY2008
914,OBAMA_PRIMARY2008
915,OBAMA_PRIMARY2008
916,OBAMA_PRIMARY2008
917,OBAMA_PRIMARY2008
918,OBAMA_PRIMARY2008
919,OBAMA_PRIMARY2008
920,OBAMA_PRIMARY2008
921,OBAMA_PRIMARY2008
922,OBAMA_PRIMARY2008
923,OBAMA_PRIMARY2008
924,OBAMA_PRIMARY2008
925,OBAMA_PRIMARY2008
926,OBAMA_PRIMARY2008
927,OBAMA_PRIMARY2008
928,OBAMA_PRIMARY2008
929,OBAMA_PRIMARY2008
930,OBAMA_PRIMARY2008
931,OBAMA_PRIMARY2008
932,OBAMA_PRIMARY2008
933,OBAMA_PRIMARY2008
934,OBAMA_PRIMARY2008
935,OBAMA_PRIMARY2008
936,OBAMA_PRIMARY2008
937,OBAMA_PRIMARY2008
938,OBAMA_PRIMARY2008
939,OBAMA_PRIMARY2008
940,OBAMA_PRIMARY2008
941,OBAMA_PRIMARY2008
942,OBAMA_PRIMARY2008
943,OBAMA_PRIMARY2008
944,OBAMA_PRIMARY2008
945,OBAMA_PRIMARY2008
946,OBAMA_PRIMARY2008
947,OBAMA_PRIMARY2008
948,OBAMA_PRIMARY2008
949,OBAMA_PRIMARY2008
950,OBAMA_PRIMARY2008
951,OBAMA_PRIMARY2008
952,OBAMA_PRIMARY2008
953,OBAMA_PRIMARY2008
954,OBAMA_PRIMARY2008
955,OBAMA_PRIMARY2008
956,OBAMA_PRIMARY2008
957,OBAMA_PRIMARY2008
958,OBAMA_PRIMARY2008
959,OBAMA_PRIMARY2008
960,OBAMA_PRIMARY2008
961,OBAMA_PRIMARY2008
962,OBAMA_PRIMARY2008
963,OBAMA_PRIMARY2008
964,OBAMA_PRIMARY2008
965,OBAMA_PRIMARY2008
966,OBAMA_PRIMARY2008
967,OBAMA_PRIMARY2008
968,OBAMA_PRIMARY2008
969,OBAMA_PRIMARY2008
970,OBAMA_PRIMARY2008
971,OBAMA_PRIMARY2008
972,OBAMA_PRIMARY2008
973,OBAMA_PRIMARY2008
974,OBAMA_PRIMARY2008
975,OBAMA_PRIMARY2008
976,OBAMA_PRIMARY2008
977,OBAMA_PRIMARY2008
978,OBAMA_PRIMARY2008
979,OBAMA_PRIMARY2008
980,OBAMA_PRIMARY2008
981,OBAMA_PRIMARY2008
982,OBAMA_PRIMARY2008
983,OBAMA_PRIMARY2008
984,OBAMA_PRIMARY2008
985,OBAMA_PRIMARY2008
986,OBAMA_PRIMARY2008
987,OBAMA_PRIMARY2008
988,OBAMA_PRIMARY2008
989,OBAMA_PRIMARY2008
990,OBAMA_PRIMARY2008
991,OBAMA_PRIMARY2008
992,OBAMA_PRIMARY2008
993,OBAMA_PRIMARY2008
994,OBAMA_PRIMARY2008
995,OBAMA_PRIMARY2008
996,OBAMA_PRIMARY2008
997,OBAMA_PRIMARY2008
998,OBAMA_PRIMARY2008
999,OBAMA_PRIMARY2008
1000,OBAMA_PRIMARY2008
1001,OBAMA_PRIMARY2008
1002,OBAMA_PRIMARY2008
1003,OBAMA_PRIMARY2008
1004,OBAMA_PRIMARY2008
1005,OBAMA_PRIMARY2008
1006,OBAMA_PRIMARY2008
1007,OBAMA_PRIMARY2008
1008,OBAMA_PRIMARY2008
1009,OBAMA_PRIMARY2008
1010,OBAMA_PRIMARY2008
1011,OBAMA_PRIMARY2008
1012,OBAMA_PRIMARY2008
1013,OBAMA_PRIMARY2008
1014,OBAMA_PRIMARY2008
1015,OBAMA_PRIMARY2008
1016,OBAMA_PRIMARY2008
1017,OBAMA_PRIMARY2008
1018,OBAMA_PRIMARY2008
1019,OBAMA_PRIMARY2008
1020,OBAMA_PRIMARY2008
1021,OBAMA_PRIMARY2008
1022,OBAMA_PRIMARY2008
1023,OBAMA_PRIMARY2008
1024,OBAMA_PRIMARY2008
1025,OBAMA_PRIMARY2008
1026,OBAMA_PRIMARY2008
1027,OBAMA_PRIMARY2008
1028,OBAMA_PRIMARY2008
1029,OBAMA_PRIMARY2008
1030,OBAMA_PRIMARY2008
1031,OBAMA_PRIMARY2008
1032,OBAMA_PRIMARY2008
1033,OBAMA_PRIMARY2008
1034,OBAMA_PRIMARY2008
1035,OBAMA_PRIMARY2008
1036,OBAMA_PRIMARY2008
1037,OBAMA_PRIMARY2008
1038,OBAMA_PRIMARY2008
1039,OBAMA_PRIMARY2008
1040,OBAMA_PRIMARY2008
1041,OBAMA_PRIMARY2008
1042,OBAMA_PRIMARY2008
1043,OBAMA_PRIMARY2008
1044,OBAMA_PRIMARY2008
1045,OBAMA_PRIMARY2008
1046,OBAMA_PRIMARY2008
1047,OBAMA_PRIMARY2008
1048,OBAMA_PRIMARY2008
1049,OBAMA_PRIMARY2008
1050,OBAMA_PRIMARY2008
1051,OBAMA_PRIMARY2008
1052,OBAMA_PRIMARY2008
1053,OBAMA_PRIMARY2008
1054,OBAMA_PRIMARY2008
1055,OBAMA_PRIMARY2008
1056,OBAMA_PRIMARY2008
1057,OBAMA_PRIMARY2008
1058,OBAMA_PRIMARY2008
1059,OBAMA_PRIMARY2008
1060,OBAMA_PRIMARY2008
1061,OBAMA_PRIMARY2008
1062,OBAMA_PRIMARY2008
1063,OBAMA_PRIMARY2008
1064,OBAMA_PRIMARY2008
1065,OBAMA_PRIMARY2008
1066,OBAMA_PRIMARY2008
1067,OBAMA_PRIMARY2008
1068,OBAMA_PRIMARY2008
1069,OBAMA_PRIMARY2008
1070,OBAMA_PRIMARY2008
1071,OBAMA_PRIMARY2008
1072,OBAMA_PRIMARY2008
1073,OBAMA_PRIMARY2008
1074,OBAMA_PRIMARY2008
1075,OBAMA_PRIMARY2008
1076,OBAMA_PRIMARY2008
1077,OBAMA_PRIMARY2008
1078,OBAMA_PRIMARY2008
1079,OBAMA_PRIMARY2008
1080,OBAMA_PRIMARY2008
1081,OBAMA_PRIMARY2008
1082,OBAMA_PRIMARY2008
1083,OBAMA_PRIMARY2008
1084,OBAMA_PRIMARY2008
1085,OBAMA_PRIMARY2008
1086,OBAMA_PRIMARY2008
1087,OBAMA_PRIMARY2008
1088,OBAMA_PRIMARY2008
1089,OBAMA_PRIMARY2008
1090,OBAMA_PRIMARY2008
1091,OBAMA_PRIMARY2008
1092,OBAMA_PRIMARY2008
1093,OBAMA_PRIMARY2008
1094,OBAMA_PRIMARY2008
1095,OBAMA_PRIMARY2008
1096,OBAMA_PRIMARY2008
1097,OBAMA_PRIMARY2008
1098,OBAMA_PRIMARY2008
1099,OBAMA_PRIMARY2008
1100,OBAMA_PRIMARY2008
1101,OBAMA_PRIMARY2008
1102,OBAMA_PRIMARY2008
1103,OBAMA_PRIMARY2008
1104,OBAMA_PRIMARY2008
1105,OBAMA_PRIMARY2008
1106,OBAMA_PRIMARY2008
1107,OBAMA_PRIMARY2008
1108,OBAMA_PRIMARY2008
1109,OBAMA_PRIMARY2008
1110,OBAMA_PRIMARY2008
1111,OBAMA_PRIMARY2008
1112,OBAMA_PRIMARY2008
1113,OBAMA_PRIMARY2008
1114,OBAMA_PRIMARY2008
1115,OBAMA_PRIMARY2008
1116,OBAMA_PRIMARY2008
1117,OBAMA_PRIMARY2008
1118,OBAMA_PRIMARY2008
1119,OBAMA_PRIMARY2008
1120,OBAMA_PRIMARY2008
1121,OBAMA_PRIMARY2008
1122,OBAMA_PRIMARY2008
1123,OBAMA_PRIMARY2008
1124,OBAMA_PRIMARY2008
1125,OBAMA_PRIMARY2008
1126,OBAMA_PRIMARY2008
1127,OBAMA_PRIMARY2008
1128,OBAMA_PRIMARY2008
1129,OBAMA_PRIMARY2008
1130,OBAMA_PRIMARY2008
1131,OBAMA_PRIMARY2008
1132,OBAMA_PRIMARY2008
1133,OBAMA_PRIMARY2008
1134,OBAMA_PRIMARY2008
1135,OBAMA_PRIMARY2008
1136,OBAMA_PRIMARY2008
1137,OBAMA_PRIMARY2008
1138,OBAMA_PRIMARY2008
1139,OBAMA_PRIMARY2008
1140,OBAMA_PRIMARY2008
1141,OBAMA_PRIMARY2008
1142,OBAMA_PRIMARY2008
1143,OBAMA_PRIMARY2008
1144,OBAMA_PRIMARY2008
1145,OBAMA_PRIMARY2008
1146,OBAMA_PRIMARY2008
1147,OBAMA_PRIMARY2008
1148,OBAMA_PRIMARY2008
1149,OBAMA_PRIMARY2008
1150,OBAMA_PRIMARY2008
1151,OBAMA_PRIMARY2008
1152,OBAMA_PRIMARY2008
1153,OBAMA_PRIMARY2008
1154,OBAMA_PRIMARY2008
1155,OBAMA_PRIMARY2008
1156,OBAMA_PRIMARY2008
1157,OBAMA_PRIMARY2008
1158,OBAMA_PRIMARY2008
1159,OBAMA_PRIMARY2008
1160,OBAMA_PRIMARY2008
1161,OBAMA_PRIMARY2008
1162,OBAMA_PRIMARY2008
1163,OBAMA_PRIMARY2008
1164,OBAMA_PRIMARY2008
1165,OBAMA_PRIMARY2008
1166,OBAMA_PRIMARY2008
1167,OBAMA_PRIMARY2008
1168,OBAMA_PRIMARY2008
1169,OBAMA_PRIMARY2008
1170,OBAMA_PRIMARY2008
1171,OBAMA_PRIMARY2008
1172,OBAMA_PRIMARY2008
1173,OBAMA_PRIMARY2008
1174,OBAMA_PRIMARY2008
1175,OBAMA_PRIMARY2008
1176,OBAMA_PRIMARY2008
1177,OBAMA_PRIMARY2008
1178,OBAMA_PRIMARY2008
1179,OBAMA_PRIMARY2008
1180,OBAMA_PRIMARY2008
1181,OBAMA_PRIMARY2008
1182,OBAMA_PRIMARY2008
1183,OBAMA_PRIMARY2008
1184,OBAMA_PRIMARY2008
1185,OBAMA_PRIMARY2008
1186,OBAMA_PRIMARY2008
1187,OBAMA_PRIMARY2008
1188,OBAMA_PRIMARY2008
1189,OBAMA_PRIMARY2008
1190,OBAMA_PRIMARY2008
1191,OBAMA_PRIMARY2008
1192,OBAMA_PRIMARY2008
1193,OBAMA_PRIMARY2008
1194,OBAMA_PRIMARY2008
1195,OBAMA_PRIMARY2008
1196,OBAMA_PRIMARY2008
1197,OBAMA_PRIMARY2008
1198,OBAMA_PRIMARY2008
1199,OBAMA_PRIMARY2008
1200,OBAMA_PRIMARY2008
1201,OBAMA_PRIMARY2008
1202,OBAMA_PRIMARY2008
1203,OBAMA_PRIMARY2008
1204,OBAMA_PRIMARY2008
1205,OBAMA_PRIMARY2008
1206,OBAMA_PRIMARY2008
1207,OBAMA_PRIMARY2008
1208,OBAMA_PRIMARY2008
1209,OBAMA_PRIMARY2008
1210,OBAMA_PRIMARY2008
1211,OBAMA_PRIMARY2008
1212,OBAMA_PRIMARY2008
1213,OBAMA_PRIMARY2008
1214,OBAMA_PRIMARY2008
1215,OBAMA_PRIMARY2008
1216,OBAMA_PRIMARY2008
1217,OBAMA_PRIMARY2008
1218,OBAMA_PRIMARY2008
1219,OBAMA_PRIMARY2008
1220,OBAMA_PRIMARY2008
1221,OBAMA_PRIMARY2008
1222,OBAMA_PRIMARY2008
1223,OBAMA_PRIMARY2008
1224,OBAMA_PRIMARY2008
1225,OBAMA_PRIMARY2008
1226,OBAMA_PRIMARY2008
1227,OBAMA_PRIMARY2008
1228,OBAMA_PRIMARY2008
1229,OBAMA_PRIMARY2008
1230,OBAMA_PRIMARY2008
1231,OBAMA_PRIMARY2008
1232,OBAMA_PRIMARY2008
1233,OBAMA_PRIMARY2008
1234,OBAMA_PRIMARY2008
1235,OBAMA_PRIMARY2008
1236,OBAMA_PRIMARY2008
1237,OBAMA_PRIMARY2008
1238,OBAMA_PRIMARY2008
1239,OBAMA_PRIMARY2008
1240,OBAMA_PRIMARY2008
1241,OBAMA_PRIMARY2008
1242,OBAMA_PRIMARY2008
1243,OBAMA_PRIMARY2008
1244,OBAMA_PRIMARY2008
1245,OBAMA_PRIMARY2008
1246,OBAMA_PRIMARY2008
1247,OBAMA_PRIMARY2008
1248,OBAMA_PRIMARY2008
1249,OBAMA_PRIMARY2008
1250,OBAMA_PRIMARY2008
1251,OBAMA_PRIMARY2008
1252,OBAMA_PRIMARY2008
1253,OBAMA_PRIMARY2008
1254,OBAMA_PRIMARY2008
1255,OBAMA_PRIMARY2008
1256,OBAMA_PRIMARY2008
1257,OBAMA_PRIMARY2008
1258,OBAMA_PRIMARY2008
1259,OBAMA_PRIMARY2008
1260,OBAMA_PRIMARY2008
1261,OBAMA_PRIMARY2008
1262,OBAMA_PRIMARY2008
1263,OBAMA_PRIMARY2008
1264,OBAMA_PRIMARY2008
1265,OBAMA_PRIMARY2008
1266,OBAMA_PRIMARY2008
1267,OBAMA_PRIMARY2008
1268,OBAMA_PRIMARY2008
1269,OBAMA_PRIMARY2008
1270,OBAMA_PRIMARY2008
1271,OBAMA_PRIMARY2008
1272,OBAMA_PRIMARY2008
1273,OBAMA_PRIMARY2008
1274,OBAMA_PRIMARY2008
1275,OBAMA_PRIMARY2008
1276,OBAMA_PRIMARY2008
1277,OBAMA_PRIMARY2008
1278,OBAMA_PRIMARY2008
1279,OBAMA_PRIMARY2008
1280,OBAMA_PRIMARY2008
1281,OBAMA_PRIMARY2008
1282,OBAMA_PRIMARY2008
1283,OBAMA_PRIMARY2008
1284,OBAMA_PRIMARY2008
1285,OBAMA_PRIMARY2008
1286,OBAMA_PRIMARY2008
1287,OBAMA_PRIMARY2008
1288,OBAMA_PRIMARY2008
1289,OBAMA_PRIMARY2008
1290,OBAMA_PRIMARY2008
1291,OBAMA_PRIMARY2008
1292,OBAMA_PRIMARY2008
1293,OBAMA_PRIMARY2008
1294,OBAMA_PRIMARY2008
1295,OBAMA_PRIMARY2008
1296,OBAMA_PRIMARY2008
1297,OBAMA_PRIMARY2008
1298,OBAMA_PRIMARY2008
1299,OBAMA_PRIMARY2008
1300,OBAMA_PRIMARY2008
1301,OBAMA_PRIMARY2008
1302,OBAMA_PRIMARY2008
1303,OBAMA_PRIMARY2008
1304,OBAMA_PRIMARY2008
1305,OBAMA_PRIMARY2008
1306,OBAMA_PRIMARY2008
1307,OBAMA_PRIMARY2008
1308,OBAMA_PRIMARY2008
1309,OBAMA_PRIMARY2008
1310,OBAMA_PRIMARY2008
1311,OBAMA_PRIMARY2008
1312,OBAMA_PRIMARY2008
1313,OBAMA_PRIMARY2008
1314,OBAMA_PRIMARY2008
1315,OBAMA_PRIMARY2008
1316,OBAMA_PRIMARY2008
1317,OBAMA_PRIMARY2008
1318,OBAMA_PRIMARY2008
1319,OBAMA_PRIMARY2008
1320,OBAMA_PRIMARY2008
1321,OBAMA_PRIMARY2008
1322,OBAMA_PRIMARY2008
1323,OBAMA_PRIMARY2008
1324,OBAMA_PRIMARY2008
1325,OBAMA_PRIMARY2008
1326,OBAMA_PRIMARY2008
1327,OBAMA_PRIMARY2008
1328,OBAMA_PRIMARY2008
1329,OBAMA_PRIMARY2008
1330,OBAMA_PRIMARY2008
1331,OBAMA_PRIMARY2008
1332,OBAMA_PRIMARY2008
1333,OBAMA_PRIMARY2008
1334,OBAMA_PRIMARY2008
1335,OBAMA_PRIMARY2008
1336,OBAMA_PRIMARY2008
1337,OBAMA_PRIMARY2008
1338,OBAMA_PRIMARY2008
1339,OBAMA_PRIMARY2008
1340,OBAMA_PRIMARY2008
1341,OBAMA_PRIMARY2008
1342,OBAMA_PRIMARY2008
1343,OBAMA_PRIMARY2008
1344,OBAMA_PRIMARY2008
1345,OBAMA_PRIMARY2008
1346,OBAMA_PRIMARY2008
1347,OBAMA_PRIMARY2008
1348,OBAMA_PRIMARY2008
1349,OBAMA_PRIMARY2008
1350,OBAMA_PRIMARY2008
1351,OBAMA_PRIMARY2008
1352,OBAMA_PRIMARY2008
1353,OBAMA_PRIMARY2008
1354,OBAMA_PRIMARY2008
1355,OBAMA_PRIMARY2008
1356,OBAMA_PRIMARY2008
1357,OBAMA_PRIMARY2008
1358,OBAMA_PRIMARY2008
1359,OBAMA_PRIMARY2008
1360,OBAMA_PRIMARY2008
1361,OBAMA_PRIMARY2008
1362,OBAMA_PRIMARY2008
1363,OBAMA_PRIMARY2008
1364,OBAMA_PRIMARY2008
1365,OBAMA_PRIMARY2008
1366,OBAMA_PRIMARY2008
1367,OBAMA_PRIMARY2008
1368,OBAMA_PRIMARY2008
1369,OBAMA_PRIMARY2008
1370,OBAMA_PRIMARY2008
1371,OBAMA_PRIMARY2008
1372,OBAMA_PRIMARY2008
1373,OBAMA_PRIMARY2008
1374,OBAMA_PRIMARY2008
1375,OBAMA_PRIMARY2008
1376,OBAMA_PRIMARY2008
1377,OBAMA_PRIMARY2008
1378,OBAMA_PRIMARY2008
1379,OBAMA_PRIMARY2008
1380,OBAMA_PRIMARY2008
1381,OBAMA_PRIMARY2008
1382,OBAMA_PRIMARY2008
1383,OBAMA_PRIMARY2008
1384,OBAMA_PRIMARY2008
1385,OBAMA_PRIMARY2008
1386,OBAMA_PRIMARY2008
1387,OBAMA_PRIMARY2008
1388,OBAMA_PRIMARY2008
1389,OBAMA_PRIMARY2008
1390,OBAMA_PRIMARY2008
1391,OBAMA_PRIMARY2008
1392,OBAMA_PRIMARY2008
1393,OBAMA_PRIMARY2008
1394,OBAMA_PRIMARY2008
1395,OBAMA_PRIMARY2008
1396,OBAMA_PRIMARY2008
1397,OBAMA_PRIMARY2008
1398,OBAMA_PRIMARY2008
1399,OBAMA_PRIMARY2008
1400,OBAMA_PRIMARY2008
1401,OBAMA_PRIMARY2008
1402,OBAMA_PRIMARY2008
1403,OBAMA_PRIMARY2008
1404,OBAMA_PRIMARY2008
1405,OBAMA_PRIMARY2008
1406,OBAMA_PRIMARY2008
1407,OBAMA_PRIMARY2008
1408,OBAMA_PRIMARY2008
1409,OBAMA_PRIMARY2008
1410,OBAMA_PRIMARY2008
1411,OBAMA_PRIMARY2008
1412,OBAMA_PRIMARY2008
1413,OBAMA_PRIMARY2008
1414,OBAMA_PRIMARY2008
1415,OBAMA_PRIMARY2008
1416,OBAMA_PRIMARY2008
1417,OBAMA_PRIMARY2008
1418,OBAMA_PRIMARY2008
1419,OBAMA_PRIMARY2008
1420,OBAMA_PRIMARY2008
1421,OBAMA_PRIMARY2008
1422,OBAMA_PRIMARY2008
1423,OBAMA_PRIMARY2008
1424,OBAMA_PRIMARY2008
1425,OBAMA_PRIMARY2008
1426,OBAMA_PRIMARY2008
1427,OBAMA_PRIMARY2008
1428,OBAMA_PRIMARY2008
1429,OBAMA_PRIMARY2008
1430,OBAMA_PRIMARY2008
1431,OBAMA_PRIMARY2008
1432,OBAMA_PRIMARY2008
1433,OBAMA_PRIMARY2008
1434,OBAMA_PRIMARY2008
1435,OBAMA_PRIMARY2008
1436,OBAMA_PRIMARY2008
1437,OBAMA_PRIMARY2008
1438,OBAMA_PRIMARY2008
1439,OBAMA_PRIMARY2008
1440,OBAMA_PRIMARY2008
1441,OBAMA_PRIMARY2008
1442,OBAMA_PRIMARY2008
1443,OBAMA_PRIMARY2008
1444,OBAMA_PRIMARY2008
1445,OBAMA_PRIMARY2008
1446,OBAMA_PRIMARY2008
1447,OBAMA_PRIMARY2008
1448,OBAMA_PRIMARY2008
1449,OBAMA_PRIMARY2008
1450,OBAMA_PRIMARY2008
1451,OBAMA_PRIMARY2008
1452,OBAMA_PRIMARY2008
1453,OBAMA_PRIMARY2008
1454,OBAMA_PRIMARY2008
1455,OBAMA_PRIMARY2008
1456,OBAMA_PRIMARY2008
1457,OBAMA_PRIMARY2008
1458,OBAMA_PRIMARY2008
1459,OBAMA_PRIMARY2008
1460,OBAMA_PRIMARY2008
1461,OBAMA_PRIMARY2008
1462,OBAMA_PRIMARY2008
1463,OBAMA_PRIMARY2008
1464,OBAMA_PRIMARY2008
1465,OBAMA_PRIMARY2008
1466,OBAMA_PRIMARY2008
1467,OBAMA_PRIMARY2008
1468,OBAMA_PRIMARY2008
1469,OBAMA_PRIMARY2008
1470,OBAMA_PRIMARY2008
1471,OBAMA_PRIMARY2008
1472,OBAMA_PRIMARY2008
1473,OBAMA_PRIMARY2008
1474,OBAMA_PRIMARY2008
1475,OBAMA_PRIMARY2008
1476,OBAMA_PRIMARY2008
1477,OBAMA_PRIMARY2008
1478,OBAMA_PRIMARY2008
1479,OBAMA_PRIMARY2008
1480,OBAMA_PRIMARY2008
1481,OBAMA_PRIMARY2008
1482,OBAMA_PRIMARY2008
1483,OBAMA_PRIMARY2008
1484,OBAMA_PRIMARY2008
1485,OBAMA_PRIMARY2008
1486,OBAMA_PRIMARY2008
1487,OBAMA_PRIMARY2008
1488,OBAMA_PRIMARY2008
1489,OBAMA_PRIMARY2008
1490,OBAMA_PRIMARY2008
1491,OBAMA_PRIMARY2008
1492,OBAMA_PRIMARY2008
1493,OBAMA_PRIMARY2008
1494,OBAMA_PRIMARY2008
1495,OBAMA_PRIMARY2008
1496,OBAMA_PRIMARY2008
1497,OBAMA_PRIMARY2008
1498,OBAMA_PRIMARY2008
1499,OBAMA_PRIMARY2008
1500,OBAMA_PRIMARY2008
1501,OBAMA_PRIMARY2008
1502,OBAMA_PRIMARY2008
1503,OBAMA_PRIMARY2008
1504,OBAMA_PRIMARY2008
1505,OBAMA_PRIMARY2008
1506,OBAMA_PRIMARY2008
1507,OBAMA_PRIMARY2008
1508,OBAMA_PRIMARY2008
1509,OBAMA_PRIMARY2008
1510,OBAMA_PRIMARY2008
1511,OBAMA_PRIMARY2008
1512,OBAMA_PRIMARY2008
1513,OBAMA_PRIMARY2008
1514,OBAMA_PRIMARY2008
1515,OBAMA_PRIMARY2008
1516,OBAMA_PRIMARY2008
1517,OBAMA_PRIMARY2008
1518,OBAMA_PRIMARY2008
1519,OBAMA_PRIMARY2008
1520,OBAMA_PRIMARY2008
1521,OBAMA_PRIMARY2008
1522,OBAMA_PRIMARY2008
1523,OBAMA_PRIMARY2008
1524,OBAMA_PRIMARY2008
1525,OBAMA_PRIMARY2008
1526,OBAMA_PRIMARY2008
1527,OBAMA_PRIMARY2008
1528,OBAMA_PRIMARY2008
1529,OBAMA_PRIMARY2008
1530,OBAMA_PRIMARY2008
1531,OBAMA_PRIMARY2008
1532,OBAMA_PRIMARY2008
1533,OBAMA_PRIMARY2008
1534,OBAMA_PRIMARY2008
1535,OBAMA_PRIMARY2008
1536,OBAMA_PRIMARY2008
1537,OBAMA_PRIMARY2008
1538,OBAMA_PRIMARY2008
1539,OBAMA_PRIMARY2008
1540,OBAMA_PRIMARY2008
1541,OBAMA_PRIMARY2008
1542,OBAMA_PRIMARY2008
1543,OBAMA_PRIMARY2008
1544,OBAMA_PRIMARY2008
1545,OBAMA_PRIMARY2008
1546,OBAMA_PRIMARY2008
1547,OBAMA_PRIMARY2008
1548,OBAMA_PRIMARY2008
1549,OBAMA_PRIMARY2008
1550,OBAMA_PRIMARY2008
1551,OBAMA_PRIMARY2008
1552,OBAMA_PRIMARY2008
1553,OBAMA_PRIMARY2008
1554,OBAMA_PRIMARY2008
1555,OBAMA_PRIMARY2008
1556,OBAMA_PRIMARY2008
1557,OBAMA_PRIMARY2008
1558,OBAMA_PRIMARY2008
1559,OBAMA_PRIMARY2008
1560,OBAMA_PRIMARY2008
1561,OBAMA_PRIMARY2008
1562,OBAMA_PRIMARY2008
1563,OBAMA_PRIMARY2008
1564,OBAMA_PRIMARY2008
1565,OBAMA_PRIMARY2008
1566,OBAMA_PRIMARY2008
1567,OBAMA_PRIMARY2008
1568,OBAMA_PRIMARY2008
1569,OBAMA_PRIMARY2008
1570,OBAMA_PRIMARY2008
1571,OBAMA_PRIMARY2008
1572,OBAMA_PRIMARY2008
1573,OBAMA_PRIMARY2008
1574,OBAMA_PRIMARY2008
1575,OBAMA_PRIMARY2008
1576,OBAMA_PRIMARY2008
1577,OBAMA_PRIMARY2008
1578,OBAMA_PRIMARY2008
1579,OBAMA_PRIMARY2008
1580,OBAMA_PRIMARY2008
1581,OBAMA_PRIMARY2008
1582,OBAMA_PRIMARY2008
1583,OBAMA_PRIMARY2008
1584,OBAMA_PRIMARY2008
1585,OBAMA_PRIMARY2008
1586,OBAMA_PRIMARY2008
1587,OBAMA_PRIMARY2008
1588,OBAMA_PRIMARY2008
1589,OBAMA_PRIMARY2008
1590,OBAMA_PRIMARY2008
1591,OBAMA_PRIMARY2008
1592,OBAMA_PRIMARY2008
1593,OBAMA_PRIMARY2008
1594,OBAMA_PRIMARY2008
1595,OBAMA_PRIMARY2008
1596,OBAMA_PRIMARY2008
1597,OBAMA_PRIMARY2008
1598,OBAMA_PRIMARY2008
1599,OBAMA_PRIMARY2008
1600,OBAMA_PRIMARY2008
1601,OBAMA_PRIMARY2008
1602,OBAMA_PRIMARY2008
1603,OBAMA_PRIMARY2008
1604,OBAMA_PRIMARY2008
1605,OBAMA_PRIMARY2008
1606,OBAMA_PRIMARY2008
1607,OBAMA_PRIMARY2008
1608,OBAMA_PRIMARY2008
1609,OBAMA_PRIMARY2008
